CustomerId,Surname,Gender,Age,IsActiveMember,Tenure,HasCrCard,CreditScore,,,,
15770984,Mancini,Female,49,1,10,0,718,,,,
15770995,Iadanza,Female,27,0,4,1,589,,,,
15771000,Wilkinson,Male,33,1,5,1,778,,,,
15771054,P'eng,Female,34,0,3,1,724,,,,
15771059,St Clair,Female,39,0,4,1,477,,,,
15771086,Preston,Male,34,1,6,1,580,,,,
15771087,Findlay,Male,63,1,2,1,566,,,,
15771139,Nixon,Female,29,0,3,1,711,,,,
15771154,Gorshkov,Male,32,1,5,1,706,,,,
15771211,Chukwubuikem,Male,31,1,6,1,703,,,,
15771222,Medvedeva,Male,39,1,2,1,679,,,,
15771270,Chukwuhaenye,Male,32,0,7,1,603,,,,
15771299,Endrizzi,Male,34,1,0,0,598,,,,
15771323,Ch'ang,Female,32,0,4,1,836,,,,
15771383,Piccio,Female,61,0,7,1,687,,,,
15771409,Lockington,Male,41,1,4,1,704,,,,
15771417,Seleznyov,Male,75,1,2,0,605,,,,
15771442,Weston,Female,40,1,9,0,516,,,,
15771477,Groom,Female,39,1,2,1,572,,,,
15771483,Manfrin,Male,42,0,6,1,557,,,,
15771509,Robertson,Male,59,0,4,1,443,,,,
15771535,Ch'ang,Male,25,1,7,1,604,,,,
15771540,Lucchesi,Male,27,1,1,1,483,,,,
15771543,Cambage,Male,50,0,3,0,702,,,,
15771569,Tan,Female,57,0,3,1,670,,,,
15771573,Tao,Female,38,0,3,1,804,,,,
15771580,Hsieh,Female,30,0,3,1,850,,,,
15771636,Burdekin,Female,39,0,10,1,554,,,,
15771668,Longo,Female,37,0,7,1,588,,,,
15771674,Maughan,Male,32,1,4,1,758,,,,
15771702,Franz,Male,43,0,0,1,787,,,,
15771728,Piazza,Male,25,0,9,1,582,,,,
15771742,Morant,Female,33,1,4,1,633,,,,
15771749,Becher,Male,47,0,9,1,766,,,,
15771750,Lombardi,Male,37,1,9,1,564,,,,
15771855,Loton,Male,37,1,3,0,602,,,,
15771856,Conti,Male,39,1,3,1,649,,,,
15771857,Sani,Female,40,1,7,1,679,,,,
15771873,Lori,Male,34,0,7,0,639,,,,
15771942,Wong,Male,50,1,8,1,790,,,,
15771966,Lombardi,Male,32,0,9,1,565,,,,
15771977,Obialo,Female,50,1,2,0,478,,,,
15771997,Mazzi,Male,29,1,3,0,825,,,,
15772009,Von Doussa,Female,32,1,0,1,528,,,,
15772030,Miller,Male,35,1,5,1,577,,,,
15772073,Miracle,Male,24,1,7,1,663,,,,
15772148,Su,Female,25,1,5,1,505,,,,
15772216,Wyatt,Male,29,0,6,0,633,,,,
15772243,Anayolisa,Female,38,1,6,1,586,,,,
15772250,Wade,Female,35,0,9,0,850,,,,
15772262,Enemuo,Female,37,0,1,0,629,,,,
15772329,Bruno,Male,56,1,9,1,744,,,,
15772337,Greece,Male,36,1,7,1,750,,,,
15772341,Yang,Male,28,1,3,1,637,,,,
15772363,Brown,Female,40,0,1,1,575,,,,
15772381,Anderson,Male,58,1,1,1,671,,,,
15772383,Johnston,Male,40,0,5,0,571,,,,
15772412,Zakharov,Male,41,0,1,1,590,,,,
15772421,Golibe,Male,38,0,3,0,619,,,,
15772423,Nikitina,Female,30,1,5,0,640,,,,
15772479,Leonard,Male,38,1,7,1,670,,,,
15772482,Burns,Female,33,0,4,1,737,,,,
15772503,Burtch,Male,32,1,10,0,555,,,,
15772528,Clark,Male,33,0,6,0,742,,,,
15772559,Woodward,Female,40,0,0,1,618,,,,
15772573,Spencer,Female,35,0,1,1,560,,,,
15772601,Chao,Male,38,0,8,1,654,,,,
15772604,Costa,Female,42,1,2,0,787,,,,
15772618,McLachlan,Female,53,1,7,0,611,,,,
15772632,Hung,Male,34,0,0,1,559,,,,
15772650,Akhtar,Male,37,1,8,1,481,,,,
15772777,Toscani,Male,32,0,5,1,753,,,,
15772781,Gray,Male,32,0,1,1,675,,,,
15772798,Warren,Female,31,0,1,1,748,,,,
15772892,Ramsden,Female,46,0,5,0,610,,,,
15772896,Bartlett,Male,32,1,9,0,580,,,,
15772933,Wenz,Female,40,0,3,1,624,,,,
15772941,Kisch,Female,36,1,8,1,709,,,,
15772995,Mai,Female,34,0,2,0,605,,,,
15772996,McGregor,Male,53,1,7,0,706,,,,
15773013,Pinto,Male,40,1,8,1,567,,,,
15773017,Newman,Female,21,0,4,1,747,,,,
15773039,Pagnotto,Male,57,1,1,1,664,,,,
15773071,Williams,Female,39,0,3,1,711,,,,
15773098,Ndubuisi,Male,25,1,10,0,609,,,,
15773146,Plummer,Male,28,0,7,1,632,,,,
15773221,Chimezie,Female,36,1,1,1,725,,,,
15773242,Nash,Female,34,0,9,1,850,,,,
15773260,Onochie,Male,40,1,4,0,682,,,,
15773273,Rizzo,Male,37,0,4,1,797,,,,
15773276,Boni,Male,38,1,1,1,668,,,,
15773277,Davies,Female,41,0,5,1,783,,,,
15773283,Lu,Female,28,1,4,0,766,,,,
15773322,Burrows,Female,36,0,2,1,704,,,,
15773338,Ershova,Male,40,1,6,1,722,,,,
15773394,Udokamma,Female,34,0,7,1,692,,,,
15773421,Aitken,Female,35,0,2,0,584,,,,
15773447,Turnbull,Female,51,0,4,0,644,,,,
15773456,Reilly,Female,50,1,5,0,598,,,,
15773469,Hardy,Male,48,1,7,1,733,,,,
15773487,Brookman,Male,58,1,3,1,615,,,,
15773503,Kerr,Female,39,0,2,1,850,,,,
15773512,McBurney,Male,43,1,8,1,521,,,,
15773520,Mickey,Male,69,0,1,1,675,,,,
15773591,Harrison,Male,58,1,3,1,746,,,,
15773605,Olszewski,Female,33,0,4,1,770,,,,
15773639,Chijioke,Male,30,1,3,1,618,,,,
15773709,Young,Male,36,1,7,1,556,,,,
15773723,Bellasis,Female,27,0,9,1,749,,,,
15773731,De Mestre,Male,43,0,6,1,702,,,,
15773751,De Luca,Male,42,1,6,1,555,,,,
15773776,Mundy,Male,47,0,6,1,587,,,,
15773779,Tung,Male,38,0,3,1,639,,,,
15773789,Donahue,Male,33,1,4,1,643,,,,
15773792,Okagbue,Female,41,1,1,1,600,,,,
15773804,Nnaemeka,Male,53,1,7,1,651,,,,
15773809,Verjus,Female,27,0,4,0,666,,,,
15773852,H?,Female,39,0,6,0,520,,,,
15773868,Napolitani,Female,50,0,7,0,650,,,,
15773869,Ginikanwa,Male,33,0,3,1,564,,,,
15773876,Spaull,Male,64,1,1,1,586,,,,
15773890,Siciliani,Female,35,1,5,0,617,,,,
15773906,Voronina,Female,30,0,6,1,712,,,,
15773934,Tang,Male,55,1,3,1,654,,,,
15773949,Crumbley,Male,27,0,9,1,605,,,,
15773972,Hamilton,Female,36,1,0,1,491,,,,
15773973,Piazza,Female,35,1,9,1,707,,,,
15774098,Birch,Male,34,0,5,1,638,,,,
15774104,Custance,Male,43,0,2,1,683,,,,
15774127,Anayochukwu,Female,38,0,2,1,815,,,,
15774133,Galkin,Male,38,1,1,0,645,,,,
15774151,Adams,Male,49,1,4,0,645,,,,
15774155,Toomey,Male,30,1,4,1,683,,,,
15774164,Marshall-Hall,Female,37,1,10,1,705,,,,
15774166,Shen,Male,35,0,4,1,647,,,,
15774179,Pagnotto,Female,33,0,0,0,786,,,,
15774192,Wood,Male,41,0,9,1,534,,,,
15774224,More,Female,42,1,1,1,602,,,,
15774250,Piccio,Female,42,1,0,0,695,,,,
15774258,Tochukwu,Female,25,0,7,1,553,,,,
15774262,Graham,Female,31,0,3,1,516,,,,
15774277,Tung,Female,34,0,3,1,655,,,,
15774285,P'eng,Female,49,0,9,1,849,,,,
15774316,Nevzorova,Male,43,1,3,0,520,,,,
15774328,Toscani,Female,46,1,3,1,568,,,,
15774336,McKenzie,Male,32,1,9,0,695,,,,
15774358,Okwuoma,Female,28,0,7,1,807,,,,
15774382,Morley,Female,36,1,2,1,642,,,,
15774393,Kerr,Male,39,1,1,1,703,,,,
15774401,Harding,Male,38,0,2,1,556,,,,
15774402,Butler,Female,30,1,6,1,585,,,,
15774491,Crawford,Female,49,0,7,1,587,,,,
15774507,Brown,Female,32,1,6,1,524,,,,
15774510,Greece,Female,31,0,1,1,556,,,,
15774536,Matthews,Male,44,1,4,1,504,,,,
15774551,Heath,Female,26,0,3,1,731,,,,
15774586,Vincent,Male,34,1,3,1,651,,,,
15774630,Sal,Female,40,0,8,1,675,,,,
15774696,Milne,Female,22,1,6,0,657,,,,
15774727,Bazile,Male,33,1,9,0,686,,,,
15774738,Wardle,Female,35,0,9,0,690,,,,
15774744,Lilly,Male,36,1,7,0,567,,,,
15774847,Aitken,Male,57,0,1,1,557,,,,
15774854,Enderby,Female,45,1,10,1,446,,,,
15774857,Chiu,Male,31,0,1,1,850,,,,
15774872,Ugorji,Male,41,1,2,0,637,,,,
15774882,Sharpe,Male,60,1,7,1,499,,,,
15774931,Houghton,Female,34,0,7,1,622,,,,
15774936,Konovalova,Male,37,1,1,1,684,,,,
15775042,Patel,Male,32,0,3,1,612,,,,
15775067,Ngozichukwuka,Female,29,0,5,0,813,,,,
15775082,Medland,Male,44,0,2,0,850,,,,
15775104,Padovano,Male,29,0,4,0,795,,,,
15775108,Tsui,Female,55,0,7,1,628,,,,
15775116,H?,Female,38,1,7,1,565,,,,
15775124,Denman,Male,39,0,3,1,601,,,,
15775131,Ratten,Male,40,1,4,1,802,,,,
15775153,Baxter,Female,37,1,6,1,614,,,,
15775192,Norman,Male,55,1,6,0,434,,,,
15775203,Shen,Male,32,1,8,1,522,,,,
15775206,Reilly,Male,36,0,2,1,550,,,,
15775234,Ifeanacho,Male,25,1,3,1,599,,,,
15775235,Graham,Female,36,0,5,1,493,,,,
15775238,Lysaght,Male,34,1,3,1,755,,,,
15775293,T'ang,Female,62,1,4,0,605,,,,
15775294,Abron,Male,41,0,0,1,708,,,,
15775295,Chimaraoke,Male,44,0,8,1,699,,,,
15775306,Y?an,Female,53,0,4,1,763,,,,
15775307,Sergeyeva,Male,25,0,6,1,743,,,,
15775318,Ma,Female,48,1,0,0,660,,,,
15775335,Obiajulu,Male,38,1,10,1,619,,,,
15775339,Belcher,Male,32,0,3,1,739,,,,
15775430,K?,Male,60,0,9,1,769,,,,
15775433,Brown,Male,69,1,10,1,692,,,,
15775490,Abernathy,Female,30,0,0,1,560,,,,
15775546,Pape,Female,48,0,4,1,607,,,,
15775562,Tao,Male,29,1,6,0,630,,,,
15775572,Ma,Female,45,0,7,1,767,,,,
15775590,Earle,Female,34,1,8,0,543,,,,
15775625,Kazantsev,Male,39,0,8,1,776,,,,
15775627,Uspenskaya,Male,58,1,1,1,535,,,,
15775662,Coombes,Male,36,0,6,0,549,,,,
15775663,Hopman,Female,28,1,4,0,844,,,,
15775678,McKay,Female,47,1,5,1,586,,,,
15775703,Milanesi,Male,40,0,3,1,583,,,,
15775709,Chineze,Male,26,1,5,0,701,,,,
15775741,Dawson,Male,28,0,2,0,726,,,,
15775750,Shih,Male,36,0,4,1,829,,,,
15775756,Hughes,Male,38,1,9,1,749,,,,
15775761,Clark,Female,46,0,9,1,743,,,,
15775797,Chukwuhaenye,Female,56,1,7,1,619,,,,
15775803,Wall,Male,22,0,9,1,699,,,,
15775809,Howell,Male,36,0,7,0,749,,,,
15775826,Lo,Female,29,1,6,1,600,,,,
15775880,Lazarev,Male,38,1,3,0,760,,,,
15775886,Lowe,Male,32,1,2,0,528,,,,
15775888,Folliero,Female,26,0,5,1,630,,,,
15775891,Han,Female,39,0,2,1,683,,,,
15775892,Holloway,Female,26,1,6,0,677,,,,
15775905,Pai,Male,29,1,9,1,669,,,,
15775912,Trejo,Male,43,0,6,1,693,,,,
15775949,Johnston,Female,52,0,5,0,612,,,,
15776047,Macknight,Male,44,0,4,0,719,,,,
15776051,Lo,Male,26,1,2,1,702,,,,
15776096,Glossop,Male,29,1,9,1,755,,,,
15776124,Bishop,Male,26,0,1,0,514,,,,
15776128,Yefremova,Female,40,0,0,1,753,,,,
15776156,Obialo,Female,36,1,2,1,548,,,,
15776211,Nkemjika,Male,28,1,2,1,850,,,,
15776223,Trevisani,Female,38,1,7,1,612,,,,
15776229,Parkes,Male,33,1,8,1,628,,,,
15776231,Seleznyov,Male,47,1,6,0,479,,,,
15776233,Naylor,Female,41,1,5,0,724,,,,
15776348,Forbes,Male,41,1,7,0,512,,,,
15776404,Douglas,Female,43,1,3,1,638,,,,
15776433,Nwankwo,Male,40,0,7,0,834,,,,
15776454,Myers,Male,29,0,9,0,781,,,,
15776467,Rogova,Female,48,1,7,1,707,,,,
15776494,Hsing,Male,22,1,2,1,670,,,,
15776518,Giordano,Female,33,1,8,1,663,,,,
15776545,Okwukwe,Female,23,0,5,0,624,,,,
15776558,Chalmers,Female,34,0,4,0,598,,,,
15776596,Chiazagomekpere,Male,23,1,5,1,619,,,,
15776605,Evseyev,Female,70,1,3,1,792,,,,
15776629,Parry-Okeden,Female,26,0,7,1,683,,,,
15776631,Picot,Female,33,0,6,1,691,,,,
15776725,Reid,Female,33,1,5,1,765,,,,
15776733,Ferri,Male,49,1,1,1,508,,,,
15776743,Genovesi,Female,33,1,9,0,637,,,,
15776780,Neumayer,Female,44,1,5,0,667,,,,
15776807,Murray,Female,22,1,8,1,575,,,,
15776824,Tien,Female,46,1,1,1,744,,,,
15776827,Parkes,Female,41,0,9,1,567,,,,
15776844,Yip,Female,35,1,6,1,502,,,,
15776850,Ingle,Female,53,1,6,1,609,,,,
15776921,Chidubem,Male,37,0,9,1,715,,,,
15776936,Lu,Male,32,0,8,0,541,,,,
15776939,Vorobyova,Female,71,1,4,1,850,,,,
15776947,Chiedozie,Male,23,1,7,1,595,,,,
15776985,Napolitani,Female,28,1,5,0,650,,,,
15777033,Coffey,Female,44,0,7,1,625,,,,
15777045,Chigbogu,Male,59,1,1,1,817,,,,
15777046,Akabueze,Male,49,0,2,1,526,,,,
15777054,Istomin,Female,34,1,4,1,850,,,,
15777060,Ndubueze,Female,40,0,2,1,598,,,,
15777067,Toscani,Male,36,0,9,0,613,,,,
15777076,Ross,Male,62,1,3,1,709,,,,
15777122,Fernando,Female,27,0,5,1,678,,,,
15777179,McClaran,Male,71,1,5,1,720,,,,
15777211,Yermakova,Male,26,1,0,0,662,,,,
15777217,Somadina,Male,51,0,10,1,525,,,,
15777315,Wan,Male,31,1,3,0,662,,,,
15777352,Mazzi,Female,33,1,6,1,770,,,,
15777436,Tuan,Female,33,1,4,1,721,,,,
15777452,Townsley,Male,58,0,2,1,633,,,,
15777459,Yashina,Male,51,0,9,0,701,,,,
15777504,Henderson,Male,42,1,0,0,556,,,,
15777553,Mueller,Male,66,1,0,0,639,,,,
15777576,Wright,Male,50,0,2,0,632,,,,
15777586,Lung,Male,29,1,5,1,456,,,,
15777599,Bryant,Female,38,0,10,1,729,,,,
15777614,Madukaife,Female,34,0,2,0,632,,,,
15777616,Maclean,Male,34,0,9,1,433,,,,
15777639,Abdullah,Female,60,0,3,1,802,,,,
15777708,Yao,Male,25,1,7,1,670,,,,
15777743,Cheatham,Female,40,1,6,1,738,,,,
15777759,Gallagher,Male,34,1,0,1,706,,,,
15777772,Hao,Female,70,0,5,1,592,,,,
15777784,Nixon,Female,41,1,7,0,522,,,,
15777797,Wang,Male,48,0,5,1,746,,,,
15777826,Kerr,Male,42,0,2,1,651,,,,
15777830,Romani,Male,28,1,9,0,494,,,,
15777855,Lock,Female,46,0,9,1,753,,,,
15777873,Millar,Male,36,0,2,0,671,,,,
15777892,K'ung,Male,42,0,4,0,696,,,,
15777893,Onyekachi,Male,43,1,3,1,577,,,,
15777896,Somayina,Male,36,1,1,0,587,,,,
15777901,Dennis,Male,37,0,7,1,712,,,,
15777904,Brown,Male,35,1,2,0,498,,,,
15777907,Ogochukwu,Male,37,0,2,1,660,,,,
15777922,Macleod,Male,29,0,6,1,678,,,,
15777923,Page,Male,37,1,8,1,530,,,,
15777958,Barese,Female,48,1,2,0,559,,,,
15777994,Agafonova,Male,42,0,3,1,624,,,,
15778005,Caraway,Male,28,0,5,0,592,,,,
15778025,Stevenson,Male,48,1,9,0,767,,,,
15778049,Duncan,Female,38,1,5,1,653,,,,
15778089,Wang,Male,27,1,2,1,678,,,,
15778135,Kaur,Female,42,0,2,1,586,,,,
15778142,Jenkins,Female,40,0,8,0,550,,,,
15778149,Edwards,Male,28,0,9,1,643,,,,
15778154,Kelly,Male,39,1,5,1,612,,,,
15778155,Boyle,Female,27,1,4,0,674,,,,
15778157,Loane,Male,29,0,7,1,657,,,,
15778190,Padovano,Female,35,1,0,0,724,,,,
15778192,Li Fonti,Female,34,0,4,1,500,,,,
15778219,Robinson,Male,20,1,8,1,688,,,,
15778287,Geach,Male,50,0,3,0,599,,,,
15778290,Payne,Male,29,1,7,0,631,,,,
15778304,Chinonyelum,Male,52,1,1,1,634,,,,
15778320,Watkins,Male,37,0,3,1,545,,,,
15778345,Page,Male,18,0,8,1,644,,,,
15778368,Genovese,Female,54,1,1,1,690,,,,
15778395,Watson,Female,34,1,6,1,711,,,,
15778410,Mancini,Female,29,1,8,1,712,,,,
15778418,Chibueze,Male,27,1,1,1,627,,,,
15778463,Hunter,Male,39,1,3,1,694,,,,
15778481,Buchi,Male,35,0,4,0,534,,,,
15778489,Charteris,Male,45,0,9,0,603,,,,
15778515,Aksenov,Female,33,0,2,1,808,,,,
15778526,Wright,Male,30,0,1,1,723,,,,
15778589,Lu,Female,35,0,2,1,585,,,,
15778604,K?,Male,34,1,8,1,706,,,,
15778694,Hou,Female,31,1,6,1,671,,,,
15778696,Descoteaux,Male,43,1,2,0,597,,,,
15778752,Stephenson,Female,43,0,8,1,646,,,,
15778830,Cooper,Female,46,1,6,1,801,,,,
15778838,Crump,Female,33,0,5,1,731,,,,
15778861,Diggs,Female,25,1,1,1,620,,,,
15778884,Shih,Male,40,0,7,0,484,,,,
15778897,Hudson,Male,47,1,5,1,647,,,,
15778915,Carvosso,Female,40,1,8,0,688,,,,
15778934,Wyatt,Male,30,1,4,0,680,,,,
15778936,Kodilinyechukwu,Female,46,1,7,1,689,,,,
15778947,Vorobyova,Male,34,0,7,0,513,,,,
15778959,Piccio,Male,35,0,2,1,553,,,,
15778975,Hsing,Male,47,0,2,0,689,,,,
15779052,Lucas,Male,46,0,4,1,517,,,,
15779059,T'ang,Male,37,1,8,1,731,,,,
15779064,North,Female,47,0,1,0,687,,,,
15779103,Thompson,Male,32,0,7,1,507,,,,
15779174,Simpson,Female,22,1,1,1,468,,,,
15779176,Nwora,Female,58,0,4,1,682,,,,
15779182,Chandler,Female,24,1,3,1,603,,,,
15779207,Uspensky,Male,25,1,1,1,522,,,,
15779247,Ferguson,Male,41,0,10,0,629,,,,
15779267,Kerr,Female,32,1,7,0,729,,,,
15779390,Furneaux,Female,39,0,5,1,574,,,,
15779414,Kambinachi,Female,39,1,0,1,677,,,,
15779423,Black,Male,28,1,5,1,627,,,,
15779481,Chizoba,Male,36,1,10,1,788,,,,
15779492,Peng,Male,63,0,7,0,697,,,,
15779496,Leach,Male,45,0,1,1,578,,,,
15779497,Chiazagomekpele,Male,48,0,10,1,519,,,,
15779522,Nickson,Female,40,0,9,1,632,,,,
15779529,Lin,Female,39,0,4,0,679,,,,
15779581,Alexeieva,Male,30,1,9,1,699,,,,
15779586,Sykes,Male,64,1,0,0,615,,,,
15779620,Martin,Male,36,1,9,1,622,,,,
15779627,Herz,Female,28,1,7,0,755,,,,
15779659,Nikitina,Female,42,0,2,1,767,,,,
15779711,Ko,Female,38,0,10,1,752,,,,
15779738,Highett,Female,26,1,8,1,633,,,,
15779743,Jackson,Female,59,1,4,1,717,,,,
15779744,Ball,Male,45,0,0,0,585,,,,
15779809,Nelson,Female,37,0,9,0,751,,,,
15779862,Woronoff,Male,65,1,1,1,754,,,,
15779886,Morrison,Male,47,0,10,1,495,,,,
15779904,Smith,Male,34,1,4,0,650,,,,
15779913,Rendall,Female,31,0,6,1,529,,,,
15779915,McIntyre,Female,43,0,2,1,585,,,,
15779947,Wei,Male,32,1,1,0,668,,,,
15779973,Allardyce,Female,38,1,2,0,591,,,,
15779985,Cremonesi,Male,19,1,6,1,731,,,,
15780038,Weatherford,Female,45,0,6,1,754,,,,
15780056,Jen,Female,46,0,9,1,650,,,,
15780088,Macleod,Male,41,1,2,0,588,,,,
15780124,Mironova,Female,29,0,7,1,712,,,,
15780128,Sharpe,Female,34,1,7,0,691,,,,
15780140,Osborne,Female,41,1,10,1,771,,,,
15780142,Chu,Female,39,1,6,0,678,,,,
15780144,Chong,Female,40,0,9,1,719,,,,
15780212,Alvarez,Male,36,1,7,0,610,,,,
15780215,Palerma,Male,37,0,9,1,722,,,,
15780220,Chiemenam,Female,23,0,5,1,758,,,,
15780254,Pritchard,Female,32,0,2,0,709,,,,
15780256,Wallis,Female,53,1,3,1,634,,,,
15780359,Palerma,Female,49,1,1,1,678,,,,
15780362,Hill,Male,35,1,3,1,633,,,,
15780386,Hudson,Male,43,0,9,1,710,,,,
15780409,Chung,Male,45,0,8,0,640,,,,
15780411,Zhdanova,Male,63,1,8,0,656,,,,
15780432,Fraser,Female,59,0,2,1,551,,,,
15780492,Meng,Female,39,0,7,0,786,,,,
15780498,Cherkasova,Female,49,1,8,1,561,,,,
15780514,Rawlings,Male,42,1,5,1,807,,,,
15780561,Jen,Male,38,0,2,0,602,,,,
15780572,Chien,Female,31,0,3,1,727,,,,
15780628,Gorbunov,Male,40,1,1,1,678,,,,
15780650,Lucas,Male,23,0,8,1,730,,,,
15780654,Young,Female,30,0,1,1,596,,,,
15780677,Colombo,Male,39,1,3,1,686,,,,
15780716,Tsao,Female,26,0,2,0,684,,,,
15780746,Lewis,Male,32,0,1,1,797,,,,
15780770,Hussain,Female,39,1,4,1,658,,,,
15780779,Anderson,Female,27,1,6,1,653,,,,
15780804,Ulyanov,Male,37,0,6,1,641,,,,
15780805,Shaw,Female,41,1,6,1,656,,,,
15780835,Lucciano,Female,36,1,6,1,750,,,,
15780846,Gordon,Female,40,1,8,0,768,,,,
15780870,Woodward,Male,33,0,7,1,568,,,,
15780909,Cunningham,Male,36,0,9,1,706,,,,
15780925,Boni,Female,38,0,8,1,430,,,,
15780954,Truscott,Male,35,0,4,1,745,,,,
15780961,Ginikanwa,Male,43,1,1,0,747,,,,
15780966,Bailey,Male,40,1,7,0,657,,,,
15780989,Hutchinson,Female,42,0,4,0,639,,,,
15781034,Maclean,Male,44,1,3,0,704,,,,
15781127,Chiang,Male,23,0,4,1,651,,,,
15781129,Willmore,Female,44,0,2,1,706,,,,
15781210,Godson,Male,30,1,2,0,632,,,,
15781234,Smith,Male,42,1,4,1,751,,,,
15781272,Bitter,Female,35,0,2,0,767,,,,
15781298,Ts'ao,Male,39,1,5,0,741,,,,
15781307,Chialuka,Male,29,0,3,1,651,,,,
15781326,Scott,Male,46,1,2,1,601,,,,
15781347,Feng,Male,34,1,3,1,520,,,,
15781409,Castiglione,Male,27,1,4,0,626,,,,
15781451,He,Male,30,1,6,1,811,,,,
15781465,Fanucci,Female,32,0,9,0,730,,,,
15781495,Ginikanwa,Female,47,1,4,0,604,,,,
15781505,Manning,Female,44,0,6,1,499,,,,
15781530,Forlonge,Male,40,1,2,0,754,,,,
15781534,Liang,Female,29,0,8,0,716,,,,
15781553,Uchechukwu,Female,20,0,10,0,636,,,,
15781574,Sung,Female,25,1,8,1,470,,,,
15781586,Tochukwu,Male,43,1,3,1,444,,,,
15781589,Reyna,Female,48,0,2,1,809,,,,
15781598,Liang,Female,30,1,3,1,850,,,,
15781619,Unwin,Male,27,0,1,1,637,,,,
15781665,Rutherford,Male,43,1,1,1,512,,,,
15781678,Howe,Female,43,0,1,0,774,,,,
15781689,Tran,Male,57,1,5,1,641,,,,
15781702,Thompson,Male,42,0,6,1,586,,,,
15781710,Linger,Male,30,1,9,1,611,,,,
15781777,Johnston,Male,31,1,1,1,660,,,,
15781802,Udokamma,Male,43,0,9,0,532,,,,
15781875,Barrera,Female,38,0,2,0,557,,,,
15781884,Sutherland,Male,25,1,5,1,730,,,,
15781903,Bednall,Female,27,1,6,0,535,,,,
15781914,Otoole,Female,36,1,4,0,773,,,,
15781975,Cremonesi,Female,44,0,4,1,510,,,,
15781987,Hamilton,Male,39,1,1,1,539,,,,
15781989,Donaldson,Female,48,1,2,1,690,,,,
15782089,McKay,Female,40,0,1,1,821,,,,
15782096,Black,Male,35,1,1,1,687,,,,
15782100,Kane,Female,46,1,4,1,557,,,,
15782121,She,Female,37,1,5,0,532,,,,
15782144,Bruno,Male,39,0,2,1,540,,,,
15782159,Watson,Female,55,1,8,1,705,,,,
15782181,Shih,Female,35,0,9,1,542,,,,
15782210,Rose,Male,38,0,1,1,706,,,,
15782219,Zikoranachukwudimma,Female,56,0,1,1,765,,,,
15782231,Cole,Male,67,1,8,1,529,,,,
15782236,Isaacs,Male,54,0,7,1,714,,,,
15782247,Muravyova,Male,41,0,1,1,582,,,,
15782311,Timperley,Female,40,0,10,1,609,,,,
15782360,Kenechukwu,Female,28,0,9,0,518,,,,
15782364,He,Male,35,1,5,1,791,,,,
15782390,Storey,Male,42,0,4,1,747,,,,
15782404,Onyekachukwu,Female,40,1,2,1,565,,,,
15782418,Kharlamova,Male,34,0,1,1,735,,,,
15782454,Christopher,Female,49,1,7,0,697,,,,
15782456,Lombardo,Male,27,0,6,1,813,,,,
15782468,Kerr,Male,43,1,6,1,772,,,,
15782475,Duncan,Female,71,1,8,1,606,,,,
15782530,Lawley,Female,42,0,10,0,667,,,,
15782531,Burns,Male,40,1,9,1,637,,,,
15782550,Whitson,Male,67,1,10,0,542,,,,
15782569,Doyne,Female,43,1,5,1,762,,,,
15782574,Pinto,Female,39,1,4,0,698,,,,
15782591,Chin,Female,32,1,8,1,850,,,,
15782608,Davide,Female,50,0,5,1,621,,,,
15782630,Torres,Female,48,0,9,0,671,,,,
15782641,Buccho,Male,31,0,9,1,775,,,,
15782659,Greece,Male,34,1,0,1,504,,,,
15782688,Wimble,Female,37,0,3,1,751,,,,
15782735,Pirozzi,Male,30,0,7,0,691,,,,
15782736,Hsiung,Male,32,0,2,1,841,,,,
15782758,Obioma,Male,23,0,8,1,709,,,,
15782778,Onio,Male,37,1,2,1,673,,,,
15782802,Udinesi,Male,37,1,9,0,541,,,,
15782806,Fermin,Female,31,0,3,1,661,,,,
15782875,Moss,Female,42,0,2,1,784,,,,
15782879,Docherty,Female,35,1,2,1,742,,,,
15782899,Marcelo,Female,55,0,7,0,850,,,,
15782939,Fadden,Female,35,0,9,1,443,,,,
15782941,Zox,Female,48,0,3,1,778,,,,
15782993,Otitodilinna,Male,39,0,6,1,529,,,,
15783007,Kennedy,Female,37,1,2,1,678,,,,
15783019,Tu,Female,65,0,9,1,516,,,,
15783025,Barnes,Male,35,0,5,1,469,,,,
15783026,Bibi,Male,40,0,6,0,786,,,,
15783029,L?,Female,41,0,6,1,703,,,,
15783030,Landseer,Male,41,1,0,0,579,,,,
15783083,Nwachinemelu,Male,38,1,5,0,565,,,,
15783097,Ch'iu,Male,44,0,2,1,443,,,,
15783225,Vinogradova,Male,37,0,7,1,589,,,,
15783276,Jenks,Female,44,1,6,1,691,,,,
15783305,Crace,Female,28,0,8,0,711,,,,
15783338,Packham,Male,27,1,4,1,775,,,,
15783349,T'ien,Male,35,0,7,1,621,,,,
15783398,Onyekachi,Male,51,1,10,1,350,,,,
15783444,Solomina,Female,30,0,8,1,668,,,,
15783463,Hawes,Male,27,0,3,1,633,,,,
15783477,Benson,Male,43,0,8,1,697,,,,
15783501,Emenike,Female,30,1,7,1,734,,,,
15783522,Nero,Male,41,1,4,0,434,,,,
15783526,Toscano,Male,48,1,8,1,646,,,,
15783541,Yang,Male,30,1,5,0,764,,,,
15783589,Palerma,Female,41,1,10,0,727,,,,
15783615,Trentini,Female,29,1,6,0,724,,,,
15783629,Haddon,Male,42,0,9,0,749,,,,
